scenario,seed,episode,nodes,source_nodes,edges,density,average_degree,average_clustering_coefficient,graph_connected,average_shortest_path_length,effective_diameter,ego_component_size,ego_component_fraction,ego_degree,ego_degree_centrality,ego_betweenness_centrality,candidate_sources_within_1_hop,candidate_sources_within_2_hop,candidate_sources_within_3_hop,candidate_sources_within_4_hop,edge_count_OOR,edge_count_CLOR,edge_count_CWOR,edge_count_SOR,edge_count_POR,node_type_count_ego_device,node_type_count_environmental_sensor,node_type_count_infrastructure_sensor,node_type_count_opportunistic_object,node_type_count_personal_device,node_type_count_vehicle_sensor,node_type_count_wearable,capability_count_place,capability_count_activity,capability_count_env_load,capability_count_resource_state
noisy_untrusted_external,19,11,61,60,98,0.053551912568306013,3.2131147540983607,0.06943793911007026,True,3.6590163934426227,5.0,61,1.0,6,0.1,0.22053902625936525,6,30,53,60,3,13,31,28,23,1,16,14,19,2,8,1,39,19,34,19
nominal,19,12,61,60,91,0.04972677595628415,2.9836065573770494,0.019906323185011707,True,3.745355191256831,5.0,61,1.0,8,0.13333333333333333,0.32064137055662484,8,32,55,60,3,12,32,14,30,1,16,14,19,2,8,1,32,17,42,16
degraded_ego,19,12,61,60,106,0.05792349726775956,3.4754098360655736,0.0180327868852459,True,3.4278688524590164,5.0,61,1.0,6,0.1,0.10746668272092,6,30,53,60,5,10,39,28,24,1,16,14,19,2,8,1,38,21,37,16
ambiguous_local_context,19,12,61,60,100,0.0546448087431694,3.278688524590164,0.015886026541764246,True,3.5229508196721313,5.0,61,1.0,8,0.13333333333333333,0.18690947000269034,8,32,55,60,5,18,29,30,18,1,16,14,19,2,8,1,43,20,40,21
noisy_untrusted_external,19,12,61,60,99,0.054098360655737705,3.2459016393442623,0.014246682279469163,True,3.5972677595628415,5.0,61,1.0,6,0.1,0.19437427136579685,6,30,53,60,3,12,36,28,20,1,16,14,19,2,8,1,37,16,43,21
nominal,19,13,61,60,103,0.05628415300546448,3.377049180327869,0.04590163934426229,True,3.4469945355191256,5.0,61,1.0,8,0.13333333333333333,0.20573154874002342,8,32,55,60,4,18,32,30,19,1,16,14,19,2,8,1,40,19,39,20
degraded_ego,19,13,61,60,111,0.060655737704918035,3.639344262295082,0.029156908665105386,True,3.277049180327869,5.0,61,1.0,7,0.11666666666666667,0.12523572159165383,7,31,54,60,3,13,36,28,31,1,16,14,19,2,8,1,45,18,37,22
ambiguous_local_context,19,13,61,60,98,0.053551912568306013,3.2131147540983607,0.015886026541764246,True,3.546448087431694,5.0,61,1.0,8,0.13333333333333333,0.2558518396230261,8,32,55,60,3,13,35,21,26,1,16,14,19,2,8,1,39,14,37,18
noisy_untrusted_external,19,13,61,60,106,0.05792349726775956,3.4754098360655736,0.004605776736924278,True,3.3262295081967213,5.0,61,1.0,5,0.08333333333333333,0.07488435607079671,5,29,52,60,3,17,31,28,27,1,16,14,19,2,8,1,40,14,47,20
nominal,19,14,61,60,98,0.053551912568306013,3.2131147540983607,0.011787665886026541,True,3.5775956284153008,5.0,61,1.0,5,0.08333333333333333,0.14536154993782108,5,29,52,60,3,15,27,30,23,1,16,14,19,2,8,1,43,19,38,19
degraded_ego,19,14,61,60,94,0.05136612021857923,3.081967213114754,0.030288836846213894,True,3.6863387978142077,5.0,61,1.0,5,0.08333333333333333,0.14766975021212309,5,29,52,60,3,10,24,29,28,1,16,14,19,2,8,1,40,18,43,17
ambiguous_local_context,19,14,61,60,103,0.05628415300546448,3.377049180327869,0.01608118657298985,True,3.398360655737705,5.0,61,1.0,5,0.08333333333333333,0.11801486648944275,5,29,52,60,3,12,30,26,32,1,16,14,19,2,8,1,45,19,35,19
noisy_untrusted_external,19,14,61,60,97,0.053005464480874315,3.180327868852459,0.023106947697111628,True,3.586885245901639,5.0,61,1.0,8,0.13333333333333333,0.2600914716168954,8,32,55,60,3,13,31,21,29,1,16,14,19,2,8,1,37,18,33,26
nominal,19,15,61,60,95,0.05191256830601093,3.1147540983606556,0.06643247462919594,True,3.7426229508196722,5.0,61,1.0,7,0.11666666666666667,0.3238736436194063,7,31,54,60,3,10,37,26,19,1,16,14,19,2,8,1,44,15,39,26
degraded_ego,19,15,61,60,89,0.048633879781420766,2.918032786885246,0.013114754098360656,True,3.830601092896175,5.0,61,1.0,8,0.13333333333333333,0.4028402670775552,8,32,55,60,3,10,32,24,20,1,16,14,19,2,8,1,35,14,37,25
ambiguous_local_context,19,15,61,60,92,0.05027322404371585,3.0163934426229506,0.015846994535519125,True,3.6901639344262294,5.0,61,1.0,7,0.11666666666666667,0.23039503183570978,7,31,54,60,3,14,30,23,22,1,16,14,19,2,8,1,40,21,40,17
noisy_untrusted_external,19,15,61,60,106,0.05792349726775956,3.4754098360655736,0.02896174863387978,True,3.3295081967213114,5.0,61,1.0,8,0.13333333333333333,0.1753286700744328,8,32,55,60,4,14,32,31,25,1,16,14,19,2,8,1,43,20,40,24
nominal,19,16,61,60,89,0.048633879781420766,2.918032786885246,0.0,True,3.9278688524590164,6.0,61,1.0,6,0.1,0.314848688662248,6,30,53,60,3,10,32,27,17,1,16,14,19,2,8,1,39,24,35,20
degraded_ego,19,16,61,60,97,0.053005464480874315,3.180327868852459,0.02459016393442623,True,3.734426229508197,5.0,61,1.0,8,0.13333333333333333,0.32499775804860537,8,32,55,60,3,18,29,27,20,1,16,14,19,2,8,1,36,19,42,24
ambiguous_local_context,19,16,61,60,96,0.05245901639344262,3.1475409836065573,0.03665105386416862,True,3.6453551912568307,5.0,61,1.0,7,0.11666666666666667,0.2353977221773833,7,31,54,60,4,16,31,21,24,1,16,14,19,2,8,1,36,18,36,23
noisy_untrusted_external,19,16,61,60,88,0.048087431693989074,2.8852459016393444,0.0,True,3.885792349726776,6.0,61,1.0,7,0.11666666666666667,0.3794713478611786,7,31,54,60,3,11,28,25,21,1,16,14,19,2,8,1,43,14,35,22
nominal,19,17,61,60,97,0.053005464480874315,3.180327868852459,0.02896174863387978,True,3.5721311475409836,5.0,61,1.0,6,0.1,0.16518922069769526,6,30,53,60,4,9,34,29,21,1,16,14,19,2,8,1,43,19,39,19
degraded_ego,19,17,61,60,96,0.05245901639344262,3.1475409836065573,0.00788446526151444,True,3.5879781420765027,5.0,61,1.0,7,0.11666666666666667,0.24027718671786474,7,31,54,60,4,16,27,21,28,1,16,14,19,2,8,1,39,15,42,19
ambiguous_local_context,19,17,61,60,96,0.05245901639344262,3.1475409836065573,0.016939890710382512,True,3.580874316939891,5.0,61,1.0,8,0.13333333333333333,0.2823854362837414,8,32,55,60,3,17,28,28,20,1,16,14,19,2,8,1,38,20,37,23
noisy_untrusted_external,19,17,61,60,94,0.05136612021857923,3.081967213114754,0.022404371584699455,True,3.740983606557377,6.0,61,1.0,6,0.1,0.24795273151205352,6,30,53,60,3,10,32,29,20,1,16,14,19,2,8,1,37,14,42,19
nominal,19,18,61,60,96,0.05245901639344262,3.1475409836065573,0.027868852459016394,True,3.646448087431694,5.0,61,1.0,8,0.13333333333333333,0.2952067079185724,8,32,55,60,3,13,32,22,26,1,16,14,19,2,8,1,43,19,39,19
degraded_ego,19,18,61,60,98,0.053551912568306013,3.2131147540983607,0.024824355971896955,True,3.5781420765027323,5.0,61,1.0,6,0.1,0.18598363030566417,6,30,53,60,3,8,34,25,28,1,16,14,19,2,8,1,32,15,37,24
ambiguous_local_context,19,18,61,60,88,0.048087431693989074,2.8852459016393444,0.03224043715846994,True,3.8453551912568305,6.0,61,1.0,5,0.08333333333333333,0.24633306429916602,5,29,52,60,3,13,26,27,19,1,16,14,19,2,8,1,46,15,39,19
noisy_untrusted_external,19,18,61,60,97,0.053005464480874315,3.180327868852459,0.014129586260733802,True,3.5879781420765027,5.0,61,1.0,6,0.1,0.23435996363962458,6,30,53,60,3,15,28,33,18,1,16,14,19,2,8,1,40,18,36,21
nominal,19,19,61,60,102,0.05573770491803279,3.3442622950819674,0.07259953161592506,True,3.5956284153005464,5.0,61,1.0,8,0.13333333333333333,0.2553652138821631,8,32,55,60,3,15,29,27,28,1,16,14,19,2,8,1,36,17,39,23
degraded_ego,19,19,61,60,98,0.053551912568306013,3.2131147540983607,0.04047619047619048,True,3.7114754098360656,6.0,61,1.0,6,0.1,0.2791094969061071,6,30,53,60,3,15,31,27,22,1,16,14,19,2,8,1,38,20,39,20
ambiguous_local_context,19,19,61,60,90,0.04918032786885246,2.9508196721311477,0.01092896174863388,True,3.737158469945355,5.0,61,1.0,7,0.11666666666666667,0.26872881355932204,7,31,54,60,3,14,32,19,22,1,16,14,19,2,8,1,41,20,31,21
noisy_untrusted_external,19,19,61,60,109,0.059562841530054644,3.5737704918032787,0.06268540202966431,True,3.287978142076503,5.0,61,1.0,6,0.1,0.08693076854093804,6,30,53,60,4,15,27,27,36,1,16,14,19,2,8,1,43,15,38,21
nominal,19,20,61,60,97,0.053005464480874315,3.180327868852459,0.02068696330991413,True,3.5721311475409836,5.0,61,1.0,5,0.08333333333333333,0.12161868890682448,5,29,52,60,3,9,36,23,26,1,16,14,19,2,8,1,41,14,38,23
degraded_ego,19,20,61,60,99,0.054098360655737705,3.2459016393442623,0.031147540983606555,True,3.6295081967213116,5.0,61,1.0,6,0.1,0.2215837144650704,6,30,53,60,3,16,31,32,17,1,16,14,19,2,8,1,39,20,41,18
ambiguous_local_context,19,20,61,60,102,0.05573770491803279,3.3442622950819674,0.026151444184231067,True,3.487431693989071,5.0,61,1.0,6,0.1,0.1470397885228393,6,30,53,60,4,15,30,31,22,1,16,14,19,2,8,1,37,22,42,25
noisy_untrusted_external,19,20,61,60,104,0.05683060109289618,3.4098360655737703,0.04610981004423627,True,3.4797814207650273,5.0,61,1.0,5,0.08333333333333333,0.07967857942434213,5,29,52,60,4,13,28,37,22,1,16,14,19,2,8,1,48,14,40,22
nominal,19,21,61,60,93,0.05081967213114754,3.0491803278688523,0.017486338797814208,True,3.6956284153005465,5.0,61,1.0,5,0.08333333333333333,0.21149964128777693,5,29,52,60,3,16,25,28,21,1,16,14,19,2,8,1,41,16,38,25
degraded_ego,19,21,61,60,93,0.05081967213114754,3.0491803278688523,0.050858704137392664,True,3.709289617486339,5.0,61,1.0,6,0.1,0.2252350380316481,6,30,53,60,3,9,29,24,28,1,16,14,19,2,8,1,40,15,43,19
ambiguous_local_context,19,21,61,60,91,0.04972677595628415,2.9836065573770494,0.03282591725214676,True,3.8327868852459015,6.0,61,1.0,6,0.1,0.27420007174244465,6,30,53,60,4,19,28,20,20,1,16,14,19,2,8,1,44,17,38,13
noisy_untrusted_external,19,21,61,60,95,0.05191256830601093,3.1147540983606556,0.04551131928181108,True,3.6923497267759564,5.0,61,1.0,7,0.11666666666666667,0.3137102053627478,7,31,54,60,3,14,33,27,18,1,16,14,19,2,8,1,36,19,45,25
nominal,19,22,61,60,89,0.048633879781420766,2.918032786885246,0.010616705698672912,True,3.778688524590164,6.0,61,1.0,8,0.13333333333333333,0.3594915254237289,8,32,55,60,4,11,26,18,30,1,16,14,19,2,8,1,42,17,31,23
degraded_ego,19,22,61,60,98,0.053551912568306013,3.2131147540983607,0.039344262295081964,True,3.608743169398907,5.0,61,1.0,8,0.13333333333333333,0.29704463929040187,8,32,55,60,4,13,28,27,26,1,16,14,19,2,8,1,45,15,39,24
ambiguous_local_context,19,22,61,60,113,0.06174863387978142,3.7049180327868854,0.031967213114754096,True,3.2699453551912567,5.0,61,1.0,6,0.1,0.08985916764082268,6,30,53,60,6,16,35,27,29,1,16,14,19,2,8,1,39,14,38,21
noisy_untrusted_external,19,22,61,60,89,0.048633879781420766,2.918032786885246,0.016939890710382512,True,3.876502732240437,6.0,61,1.0,8,0.13333333333333333,0.4231835302174286,8,32,55,60,3,8,32,23,23,1,16,14,19,2,8,1,45,18,38,27
nominal,19,23,61,60,91,0.04972677595628415,2.9836065573770494,0.003825136612021858,True,3.734426229508197,5.0,61,1.0,7,0.11666666666666667,0.245562281409739,7,31,54,60,3,13,31,16,28,1,16,14,19,2,8,1,40,14,40,17
degraded_ego,19,23,61,60,95,0.05191256830601093,3.1147540983606556,0.012021857923497267,True,3.6289617486338797,5.0,61,1.0,7,0.11666666666666667,0.24121068354119196,7,31,54,60,3,18,31,17,26,1,16,14,19,2,8,1,43,19,37,25
ambiguous_local_context,19,23,61,60,101,0.055191256830601096,3.3114754098360657,0.039344262295081964,True,3.4928961748633878,5.0,61,1.0,6,0.1,0.16322370191014265,6,30,53,60,3,12,30,31,25,1,16,14,19,2,8,1,38,19,40,25
noisy_untrusted_external,19,23,61,60,88,0.048087431693989074,2.8852459016393444,0.03169398907103825,True,3.925136612021858,6.0,61,1.0,7,0.11666666666666667,0.39954667742803357,7,31,54,60,3,9,30,26,20,1,16,14,19,2,8,1,38,17,42,19
nominal,19,24,61,60,91,0.04972677595628415,2.9836065573770494,0.04449648711943794,True,3.8546448087431693,6.0,61,1.0,6,0.1,0.30749663707290825,6,30,53,60,4,12,31,20,24,1,16,14,19,2,8,1,37,16,40,26
degraded_ego,19,24,61,60,93,0.05081967213114754,3.0491803278688523,0.027868852459016394,True,3.7491803278688525,5.0,61,1.0,8,0.13333333333333333,0.3572441322017593,8,32,55,60,3,15,31,23,21,1,16,14,19,2,8,1,40,22,43,28
ambiguous_local_context,19,24,61,60,94,0.05136612021857923,3.081967213114754,0.03715846994535519,True,3.6863387978142077,5.0,61,1.0,7,0.11666666666666667,0.29026298089857405,7,31,54,60,3,10,33,26,22,1,16,14,19,2,8,1,42,16,40,18
noisy_untrusted_external,19,24,61,60,102,0.05573770491803279,3.3442622950819674,0.042701014832162376,True,3.4491803278688526,5.0,61,1.0,7,0.11666666666666667,0.17826876513317194,7,31,54,60,3,14,30,23,32,1,16,14,19,2,8,1,44,21,38,24
nominal,19,25,61,60,94,0.05136612021857923,3.081967213114754,0.01912568306010929,True,3.689617486338798,5.0,61,1.0,7,0.11666666666666667,0.27230753866347096,7,31,54,60,3,9,34,31,17,1,16,14,19,2,8,1,40,17,36,17
degraded_ego,19,25,61,60,94,0.05136612021857923,3.081967213114754,0.014754098360655738,True,3.726229508196721,5.0,61,1.0,6,0.1,0.24675073984396018,6,30,53,60,3,12,29,32,18,1,16,14,19,2,8,1,44,17,40,23
ambiguous_local_context,19,25,61,60,100,0.0546448087431694,3.278688524590164,0.08856362217017953,True,3.582513661202186,5.0,61,1.0,8,0.13333333333333333,0.2939691507488118,8,32,55,60,4,8,31,28,29,1,16,14,19,2,8,1,40,15,43,18
noisy_untrusted_external,19,25,61,60,106,0.05792349726775956,3.4754098360655736,0.011475409836065573,True,3.373224043715847,5.0,61,1.0,7,0.11666666666666667,0.1456221415119721,7,31,54,60,4,19,28,28,27,1,16,14,19,2,8,1,36,14,37,25
nominal,19,26,61,60,96,0.05245901639344262,3.1475409836065573,0.0,True,3.606010928961749,5.0,61,1.0,7,0.11666666666666667,0.2346377006546498,7,31,54,60,3,17,27,23,26,1,16,14,19,2,8,1,37,18,38,20
degraded_ego,19,26,61,60,88,0.048087431693989074,2.8852459016393444,0.014129586260733802,True,3.894535519125683,6.0,61,1.0,7,0.11666666666666667,0.3884543987086359,7,31,54,60,3,16,29,22,18,1,16,14,19,2,8,1,35,18,36,27
ambiguous_local_context,19,26,61,60,93,0.05081967213114754,3.0491803278688523,0.01639344262295082,True,3.853551912568306,6.0,61,1.0,6,0.1,0.3398779767000105,6,30,53,60,3,10,33,21,26,1,16,14,19,2,8,1,38,17,36,19
noisy_untrusted_external,19,26,61,60,88,0.048087431693989074,2.8852459016393444,0.0,True,3.8584699453551914,6.0,61,1.0,6,0.1,0.29101829432337906,6,30,53,60,3,13,28,25,19,1,16,14,19,2,8,1,43,21,38,28
nominal,19,27,61,60,99,0.054098360655737705,3.2459016393442623,0.0529664324746292,True,3.5087431693989073,5.0,61,1.0,5,0.08333333333333333,0.10437315039009955,5,29,52,60,3,11,29,32,24,1,16,14,19,2,8,1,40,15,40,23
degraded_ego,19,27,61,60,101,0.055191256830601096,3.3114754098360657,0.016939890710382512,True,3.5256830601092894,5.0,61,1.0,6,0.1,0.17006915760654542,6,30,53,60,4,16,31,21,29,1,16,14,19,2,8,1,43,16,38,22
ambiguous_local_context,19,27,61,60,95,0.05191256830601093,3.1147540983606556,0.02263856362217018,True,3.6759562841530053,5.0,61,1.0,5,0.08333333333333333,0.18557304277643258,5,29,52,60,3,13,31,28,20,1,16,14,19,2,8,1,43,15,37,20
noisy_untrusted_external,19,27,61,60,99,0.054098360655737705,3.2459016393442623,0.026463700234192037,True,3.53224043715847,5.0,61,1.0,5,0.08333333333333333,0.1191742736234262,5,29,52,60,3,12,33,21,30,1,16,14,19,2,8,1,39,19,40,18
nominal,19,28,61,60,99,0.054098360655737705,3.2459016393442623,0.019672131147540982,True,3.50327868852459,5.0,61,1.0,6,0.1,0.1477818132902879,6,30,53,60,4,18,30,29,18,1,16,14,19,2,8,1,46,16,32,14
degraded_ego,19,28,61,60,91,0.04972677595628415,2.9836065573770494,0.014754098360655736,True,3.7311475409836063,5.0,61,1.0,5,0.08333333333333333,0.19484889247601123,5,29,52,60,3,9,32,25,22,1,16,14,19,2,8,1,43,13,36,24
ambiguous_local_context,19,28,61,60,90,0.04918032786885246,2.9508196721311477,0.00702576112412178,True,3.744808743169399,5.0,61,1.0,6,0.1,0.23260290556900734,6,30,53,60,3,14,30,22,21,1,16,14,19,2,8,1,41,21,37,18
noisy_untrusted_external,19,28,61,60,96,0.05245901639344262,3.1475409836065573,0.018579234972677595,True,3.6562841530054646,5.0,61,1.0,7,0.11666666666666667,0.28479275903004714,7,31,54,60,3,11,33,23,26,1,16,14,19,2,8,1,41,20,35,20
nominal,19,29,61,60,103,0.05628415300546448,3.377049180327869,0.026034348165495706,True,3.4726775956284155,5.0,61,1.0,8,0.13333333333333333,0.22380347054075866,8,32,55,60,3,12,31,32,25,1,16,14,19,2,8,1,47,13,37,22
degraded_ego,19,29,61,60,90,0.04918032786885246,2.9508196721311477,0.00546448087431694,True,3.8311475409836064,6.0,61,1.0,6,0.1,0.2734866828087167,6,30,53,60,3,15,30,21,21,1,16,14,19,2,8,1,39,18,40,19
ambiguous_local_context,19,29,61,60,102,0.05573770491803279,3.3442622950819674,0.059953161592505855,True,3.4103825136612023,5.0,61,1.0,7,0.11666666666666667,0.17584232152028778,7,31,54,60,3,14,33,27,25,1,16,14,19,2,8,1,42,22,39,24
noisy_untrusted_external,19,29,61,60,89,0.048633879781420766,2.918032786885246,0.0,True,3.7726775956284153,5.0,61,1.0,7,0.11666666666666667,0.3461994439960542,7,31,54,60,3,12,26,24,24,1,16,14,19,2,8,1,43,18,39,18
nominal,19,30,61,60,100,0.0546448087431694,3.278688524590164,0.023653395784543327,True,3.584153005464481,5.0,61,1.0,8,0.13333333333333333,0.27194242668818946,8,32,55,60,3,15,28,29,25,1,16,14,19,2,8,1,39,15,38,24
degraded_ego,19,30,61,60,95,0.05191256830601093,3.1147540983606556,0.03169398907103825,True,3.6448087431693987,5.0,61,1.0,7,0.11666666666666667,0.2678069231459062,7,31,54,60,3,13,32,25,22,1,16,14,19,2,8,1,42,15,36,24
ambiguous_local_context,19,30,61,60,103,0.05628415300546448,3.377049180327869,0.06666666666666667,True,3.5907103825136613,5.0,61,1.0,7,0.11666666666666667,0.23743722536095418,7,31,54,60,3,14,32,32,22,1,16,14,19,2,8,1,42,22,38,23
noisy_untrusted_external,19,30,61,60,98,0.053551912568306013,3.2131147540983607,0.02513661202185792,True,3.5524590163934424,5.0,61,1.0,6,0.1,0.13818760649269118,6,30,53,60,3,14,35,25,21,1,16,14,19,2,8,1,40,16,39,21
nominal,19,31,61,60,95,0.05191256830601093,3.1147540983606556,0.009836065573770491,True,3.606010928961749,5.0,61,1.0,6,0.1,0.2134749227545838,6,30,53,60,3,16,31,30,15,1,16,14,19,2,8,1,40,19,43,24
degraded_ego,19,31,61,60,100,0.0546448087431694,3.278688524590164,0.0234192037470726,True,3.4978142076502734,5.0,61,1.0,5,0.08333333333333333,0.11845546591807811,5,29,52,60,3,15,33,25,24,1,16,14,19,2,8,1,39,16,39,22
ambiguous_local_context,19,31,61,60,90,0.04918032786885246,2.9508196721311477,0.008743169398907104,True,3.7540983606557377,5.0,61,1.0,8,0.13333333333333333,0.3992695722356739,8,32,55,60,3,9,27,30,21,1,16,14,19,2,8,1,46,17,42,26
noisy_untrusted_external,19,31,61,60,112,0.06120218579234973,3.6721311475409837,0.06424668227946916,True,3.2557377049180327,5.0,61,1.0,6,0.1,0.11709018853086649,6,30,53,60,3,19,33,29,28,1,16,14,19,2,8,1,47,16,37,17
nominal,19,32,61,60,100,0.0546448087431694,3.278688524590164,0.02896174863387978,True,3.530601092896175,5.0,61,1.0,7,0.11666666666666667,0.1847500428008903,7,31,54,60,4,14,30,23,29,1,16,14,19,2,8,1,37,17,40,22
degraded_ego,19,32,61,60,97,0.053005464480874315,3.180327868852459,0.046135831381733015,True,3.669398907103825,5.0,61,1.0,6,0.1,0.18089305076593212,6,30,53,60,4,12,33,26,22,1,16,14,19,2,8,1,38,17,36,20
ambiguous_local_context,19,32,61,60,104,0.05683060109289618,3.4098360655737703,0.04980483996877439,True,3.5655737704918034,5.0,61,1.0,8,0.13333333333333333,0.2322373441307429,8,32,55,60,4,9,37,34,20,1,16,14,19,2,8,1,43,15,38,22
noisy_untrusted_external,19,32,61,60,88,0.048087431693989074,2.8852459016393444,0.009836065573770491,True,3.9098360655737703,6.0,61,1.0,8,0.13333333333333333,0.5116131044097147,8,32,55,60,3,9,30,27,19,1,16,14,19,2,8,1,39,19,37,17
nominal,19,33,61,60,97,0.053005464480874315,3.180327868852459,0.03957845433255269,True,3.5814207650273224,5.0,61,1.0,6,0.1,0.20940246821602762,6,30,53,60,4,10,37,18,28,1,16,14,19,2,8,1,36,16,37,17
degraded_ego,19,33,61,60,98,0.053551912568306013,3.2131147540983607,0.009836065573770491,True,3.5775956284153008,5.0,61,1.0,6,0.1,0.17912250022419524,6,30,53,60,3,21,27,19,28,1,16,14,19,2,8,1,35,16,41,21
ambiguous_local_context,19,33,61,60,95,0.05191256830601093,3.1147540983606556,0.034972677595628415,True,3.677049180327869,5.0,61,1.0,5,0.08333333333333333,0.132300914716169,5,29,52,60,4,6,29,25,31,1,16,14,19,2,8,1,41,17,37,25
noisy_untrusted_external,19,33,61,60,93,0.05081967213114754,3.0491803278688523,0.03169398907103825,True,3.712021857923497,5.0,61,1.0,7,0.11666666666666667,0.29668415388754366,7,31,54,60,4,14,29,21,25,1,16,14,19,2,8,1,39,18,39,19
nominal,19,34,61,60,112,0.06120218579234973,3.6721311475409837,0.04067135050741608,True,3.3404371584699453,5.0,61,1.0,6,0.1,0.10123564759157971,6,30,53,60,3,16,30,36,27,1,16,14,19,2,8,1,38,17,39,12
degraded_ego,19,34,61,60,102,0.05573770491803279,3.3442622950819674,0.05729898516783763,True,3.4896174863387976,5.0,61,1.0,7,0.11666666666666667,0.19079275401309306,7,31,54,60,3,14,35,26,24,1,16,14,19,2,8,1,38,20,41,24
ambiguous_local_context,19,34,61,60,92,0.05027322404371585,3.0163934426229506,0.018618266978922715,True,3.7098360655737705,5.0,61,1.0,8,0.13333333333333333,0.3382656875453485,8,32,55,60,5,10,30,27,20,1,16,14,19,2,8,1,39,17,37,23
noisy_untrusted_external,19,34,61,60,94,0.05136612021857923,3.081967213114754,0.026268540202966432,True,3.6147540983606556,5.0,61,1.0,6,0.1,0.2003587467146789,6,30,53,60,3,12,34,24,21,1,16,14,19,2,8,1,38,14,37,21
nominal,19,35,61,60,101,0.055191256830601096,3.3114754098360657,0.032903981264637,True,3.4737704918032786,5.0,61,1.0,5,0.08333333333333333,0.11355528652138819,5,29,52,60,3,12,33,26,27,1,16,14,19,2,8,1,41,16,45,23
degraded_ego,19,35,61,60,88,0.048087431693989074,2.8852459016393444,0.02841530054644809,True,3.8918032786885246,6.0,61,1.0,8,0.13333333333333333,0.43062012375571695,8,32,55,60,3,12,30,20,23,1,16,14,19,2,8,1,41,17,39,23
ambiguous_local_context,19,35,61,60,102,0.05573770491803279,3.3442622950819674,0.03185011709601873,True,3.542622950819672,5.0,61,1.0,7,0.11666666666666667,0.1952288420932489,7,31,54,60,3,16,31,28,24,1,16,14,19,2,8,1,42,16,38,15
noisy_untrusted_external,19,35,61,60,102,0.05573770491803279,3.3442622950819674,0.01912568306010929,True,3.4885245901639346,5.0,61,1.0,8,0.13333333333333333,0.25282344460310563,8,32,55,60,4,9,29,33,27,1,16,14,19,2,8,1,39,13,38,22
nominal,19,36,61,60,103,0.05628415300546448,3.377049180327869,0.006479313036690085,True,3.4098360655737703,5.0,61,1.0,6,0.1,0.12672971253479726,6,30,53,60,3,13,31,37,19,1,16,14,19,2,8,1,49,19,36,19
