scenario,seed,episode,relation_type,edge_count,edge_share,relation_utility
ambiguous_local_context,7,22,OOR,4,0.043010752688172046,1.0
ambiguous_local_context,7,22,CLOR,11,0.11827956989247312,0.8
ambiguous_local_context,7,22,CWOR,27,0.2903225806451613,0.8
ambiguous_local_context,7,22,SOR,31,0.3333333333333333,0.6
ambiguous_local_context,7,22,POR,20,0.21505376344086022,0.5
noisy_untrusted_external,7,22,OOR,3,0.030303030303030304,1.0
noisy_untrusted_external,7,22,CLOR,9,0.09090909090909091,0.8
noisy_untrusted_external,7,22,CWOR,32,0.32323232323232326,0.8
noisy_untrusted_external,7,22,SOR,29,0.29292929292929293,0.6
noisy_untrusted_external,7,22,POR,26,0.26262626262626265,0.5
nominal,7,23,OOR,4,0.041666666666666664,1.0
nominal,7,23,CLOR,16,0.16666666666666666,0.8
nominal,7,23,CWOR,28,0.2916666666666667,0.8
nominal,7,23,SOR,25,0.2604166666666667,0.6
nominal,7,23,POR,23,0.23958333333333334,0.5
degraded_ego,7,23,OOR,3,0.034482758620689655,1.0
degraded_ego,7,23,CLOR,15,0.1724137931034483,0.8
degraded_ego,7,23,CWOR,28,0.3218390804597701,0.8
degraded_ego,7,23,SOR,21,0.2413793103448276,0.6
degraded_ego,7,23,POR,20,0.22988505747126436,0.5
ambiguous_local_context,7,23,OOR,4,0.041666666666666664,1.0
ambiguous_local_context,7,23,CLOR,16,0.16666666666666666,0.8
ambiguous_local_context,7,23,CWOR,32,0.3333333333333333,0.8
ambiguous_local_context,7,23,SOR,21,0.21875,0.6
ambiguous_local_context,7,23,POR,23,0.23958333333333334,0.5
noisy_untrusted_external,7,23,OOR,3,0.03296703296703297,1.0
noisy_untrusted_external,7,23,CLOR,16,0.17582417582417584,0.8
noisy_untrusted_external,7,23,CWOR,33,0.3626373626373626,0.8
noisy_untrusted_external,7,23,SOR,17,0.18681318681318682,0.6
noisy_untrusted_external,7,23,POR,22,0.24175824175824176,0.5
nominal,7,24,OOR,3,0.03333333333333333,1.0
nominal,7,24,CLOR,15,0.16666666666666666,0.8
nominal,7,24,CWOR,31,0.34444444444444444,0.8
nominal,7,24,SOR,25,0.2777777777777778,0.6
nominal,7,24,POR,16,0.17777777777777778,0.5
degraded_ego,7,24,OOR,3,0.030927835051546393,1.0
degraded_ego,7,24,CLOR,17,0.17525773195876287,0.8
degraded_ego,7,24,CWOR,32,0.32989690721649484,0.8
degraded_ego,7,24,SOR,22,0.2268041237113402,0.6
degraded_ego,7,24,POR,23,0.23711340206185566,0.5
ambiguous_local_context,7,24,OOR,3,0.029411764705882353,1.0
ambiguous_local_context,7,24,CLOR,20,0.19607843137254902,0.8
ambiguous_local_context,7,24,CWOR,31,0.30392156862745096,0.8
ambiguous_local_context,7,24,SOR,28,0.27450980392156865,0.6
ambiguous_local_context,7,24,POR,20,0.19607843137254902,0.5
noisy_untrusted_external,7,24,OOR,3,0.031914893617021274,1.0
noisy_untrusted_external,7,24,CLOR,11,0.11702127659574468,0.8
noisy_untrusted_external,7,24,CWOR,32,0.3404255319148936,0.8
noisy_untrusted_external,7,24,SOR,19,0.20212765957446807,0.6
noisy_untrusted_external,7,24,POR,29,0.30851063829787234,0.5
nominal,7,25,OOR,3,0.030927835051546393,1.0
nominal,7,25,CLOR,16,0.16494845360824742,0.8
nominal,7,25,CWOR,30,0.30927835051546393,0.8
nominal,7,25,SOR,21,0.21649484536082475,0.6
nominal,7,25,POR,27,0.27835051546391754,0.5
degraded_ego,7,25,OOR,3,0.031578947368421054,1.0
degraded_ego,7,25,CLOR,7,0.07368421052631578,0.8
degraded_ego,7,25,CWOR,33,0.3473684210526316,0.8
degraded_ego,7,25,SOR,31,0.3263157894736842,0.6
degraded_ego,7,25,POR,21,0.22105263157894736,0.5
ambiguous_local_context,7,25,OOR,4,0.0425531914893617,1.0
ambiguous_local_context,7,25,CLOR,17,0.18085106382978725,0.8
ambiguous_local_context,7,25,CWOR,27,0.2872340425531915,0.8
ambiguous_local_context,7,25,SOR,27,0.2872340425531915,0.6
ambiguous_local_context,7,25,POR,19,0.20212765957446807,0.5
noisy_untrusted_external,7,25,OOR,3,0.03409090909090909,1.0
noisy_untrusted_external,7,25,CLOR,10,0.11363636363636363,0.8
noisy_untrusted_external,7,25,CWOR,26,0.29545454545454547,0.8
noisy_untrusted_external,7,25,SOR,26,0.29545454545454547,0.6
noisy_untrusted_external,7,25,POR,23,0.26136363636363635,0.5
nominal,7,26,OOR,3,0.030303030303030304,1.0
nominal,7,26,CLOR,14,0.1414141414141414,0.8
nominal,7,26,CWOR,26,0.26262626262626265,0.8
nominal,7,26,SOR,31,0.31313131313131315,0.6
nominal,7,26,POR,25,0.25252525252525254,0.5
degraded_ego,7,26,OOR,3,0.031578947368421054,1.0
degraded_ego,7,26,CLOR,18,0.18947368421052632,0.8
degraded_ego,7,26,CWOR,32,0.3368421052631579,0.8
degraded_ego,7,26,SOR,27,0.28421052631578947,0.6
degraded_ego,7,26,POR,15,0.15789473684210525,0.5
ambiguous_local_context,7,26,OOR,3,0.03,1.0
ambiguous_local_context,7,26,CLOR,9,0.09,0.8
ambiguous_local_context,7,26,CWOR,31,0.31,0.8
ambiguous_local_context,7,26,SOR,27,0.27,0.6
ambiguous_local_context,7,26,POR,30,0.3,0.5
noisy_untrusted_external,7,26,OOR,4,0.03773584905660377,1.0
noisy_untrusted_external,7,26,CLOR,15,0.14150943396226415,0.8
noisy_untrusted_external,7,26,CWOR,36,0.33962264150943394,0.8
noisy_untrusted_external,7,26,SOR,27,0.25471698113207547,0.6
noisy_untrusted_external,7,26,POR,24,0.22641509433962265,0.5
nominal,7,27,OOR,3,0.031914893617021274,1.0
nominal,7,27,CLOR,10,0.10638297872340426,0.8
nominal,7,27,CWOR,31,0.32978723404255317,0.8
nominal,7,27,SOR,23,0.24468085106382978,0.6
nominal,7,27,POR,27,0.2872340425531915,0.5
degraded_ego,7,27,OOR,4,0.044444444444444446,1.0
degraded_ego,7,27,CLOR,11,0.12222222222222222,0.8
degraded_ego,7,27,CWOR,28,0.3111111111111111,0.8
degraded_ego,7,27,SOR,22,0.24444444444444444,0.6
degraded_ego,7,27,POR,25,0.2777777777777778,0.5
ambiguous_local_context,7,27,OOR,3,0.030927835051546393,1.0
ambiguous_local_context,7,27,CLOR,16,0.16494845360824742,0.8
ambiguous_local_context,7,27,CWOR,34,0.35051546391752575,0.8
ambiguous_local_context,7,27,SOR,31,0.31958762886597936,0.6
ambiguous_local_context,7,27,POR,13,0.13402061855670103,0.5
noisy_untrusted_external,7,27,OOR,3,0.031578947368421054,1.0
noisy_untrusted_external,7,27,CLOR,15,0.15789473684210525,0.8
noisy_untrusted_external,7,27,CWOR,30,0.3157894736842105,0.8
noisy_untrusted_external,7,27,SOR,26,0.2736842105263158,0.6
noisy_untrusted_external,7,27,POR,21,0.22105263157894736,0.5
nominal,7,28,OOR,3,0.031914893617021274,1.0
nominal,7,28,CLOR,8,0.0851063829787234,0.8
nominal,7,28,CWOR,31,0.32978723404255317,0.8
nominal,7,28,SOR,25,0.26595744680851063,0.6
nominal,7,28,POR,27,0.2872340425531915,0.5
degraded_ego,7,28,OOR,3,0.03125,1.0
degraded_ego,7,28,CLOR,11,0.11458333333333333,0.8
degraded_ego,7,28,CWOR,25,0.2604166666666667,0.8
degraded_ego,7,28,SOR,32,0.3333333333333333,0.6
degraded_ego,7,28,POR,25,0.2604166666666667,0.5
ambiguous_local_context,7,28,OOR,3,0.02857142857142857,1.0
ambiguous_local_context,7,28,CLOR,19,0.18095238095238095,0.8
ambiguous_local_context,7,28,CWOR,30,0.2857142857142857,0.8
ambiguous_local_context,7,28,SOR,33,0.3142857142857143,0.6
ambiguous_local_context,7,28,POR,20,0.19047619047619047,0.5
noisy_untrusted_external,7,28,OOR,3,0.031914893617021274,1.0
noisy_untrusted_external,7,28,CLOR,9,0.09574468085106383,0.8
noisy_untrusted_external,7,28,CWOR,31,0.32978723404255317,0.8
noisy_untrusted_external,7,28,SOR,30,0.3191489361702128,0.6
noisy_untrusted_external,7,28,POR,21,0.22340425531914893,0.5
nominal,7,29,OOR,3,0.031578947368421054,1.0
nominal,7,29,CLOR,13,0.1368421052631579,0.8
nominal,7,29,CWOR,32,0.3368421052631579,0.8
nominal,7,29,SOR,32,0.3368421052631579,0.6
nominal,7,29,POR,15,0.15789473684210525,0.5
degraded_ego,7,29,OOR,3,0.03409090909090909,1.0
degraded_ego,7,29,CLOR,13,0.14772727272727273,0.8
degraded_ego,7,29,CWOR,27,0.3068181818181818,0.8
degraded_ego,7,29,SOR,23,0.26136363636363635,0.6
degraded_ego,7,29,POR,22,0.25,0.5
ambiguous_local_context,7,29,OOR,3,0.031914893617021274,1.0
ambiguous_local_context,7,29,CLOR,9,0.09574468085106383,0.8
ambiguous_local_context,7,29,CWOR,24,0.2553191489361702,0.8
ambiguous_local_context,7,29,SOR,32,0.3404255319148936,0.6
ambiguous_local_context,7,29,POR,26,0.2765957446808511,0.5
noisy_untrusted_external,7,29,OOR,3,0.03333333333333333,1.0
noisy_untrusted_external,7,29,CLOR,10,0.1111111111111111,0.8
noisy_untrusted_external,7,29,CWOR,28,0.3111111111111111,0.8
noisy_untrusted_external,7,29,SOR,32,0.35555555555555557,0.6
noisy_untrusted_external,7,29,POR,17,0.18888888888888888,0.5
nominal,7,30,OOR,3,0.031914893617021274,1.0
nominal,7,30,CLOR,11,0.11702127659574468,0.8
nominal,7,30,CWOR,29,0.30851063829787234,0.8
nominal,7,30,SOR,22,0.23404255319148937,0.6
nominal,7,30,POR,29,0.30851063829787234,0.5
degraded_ego,7,30,OOR,3,0.03125,1.0
degraded_ego,7,30,CLOR,11,0.11458333333333333,0.8
degraded_ego,7,30,CWOR,33,0.34375,0.8
degraded_ego,7,30,SOR,20,0.20833333333333334,0.6
degraded_ego,7,30,POR,29,0.3020833333333333,0.5
ambiguous_local_context,7,30,OOR,4,0.04,1.0
ambiguous_local_context,7,30,CLOR,18,0.18,0.8
ambiguous_local_context,7,30,CWOR,29,0.29,0.8
ambiguous_local_context,7,30,SOR,29,0.29,0.6
ambiguous_local_context,7,30,POR,20,0.2,0.5
noisy_untrusted_external,7,30,OOR,3,0.03225806451612903,1.0
noisy_untrusted_external,7,30,CLOR,14,0.15053763440860216,0.8
noisy_untrusted_external,7,30,CWOR,31,0.3333333333333333,0.8
noisy_untrusted_external,7,30,SOR,30,0.3225806451612903,0.6
noisy_untrusted_external,7,30,POR,15,0.16129032258064516,0.5
nominal,7,31,OOR,3,0.030612244897959183,1.0
nominal,7,31,CLOR,12,0.12244897959183673,0.8
nominal,7,31,CWOR,25,0.25510204081632654,0.8
nominal,7,31,SOR,28,0.2857142857142857,0.6
nominal,7,31,POR,30,0.30612244897959184,0.5
degraded_ego,7,31,OOR,3,0.0297029702970297,1.0
degraded_ego,7,31,CLOR,14,0.13861386138613863,0.8
degraded_ego,7,31,CWOR,33,0.32673267326732675,0.8
degraded_ego,7,31,SOR,30,0.297029702970297,0.6
degraded_ego,7,31,POR,21,0.2079207920792079,0.5
ambiguous_local_context,7,31,OOR,3,0.034482758620689655,1.0
ambiguous_local_context,7,31,CLOR,14,0.16091954022988506,0.8
ambiguous_local_context,7,31,CWOR,29,0.3333333333333333,0.8
ambiguous_local_context,7,31,SOR,23,0.26436781609195403,0.6
ambiguous_local_context,7,31,POR,18,0.20689655172413793,0.5
noisy_untrusted_external,7,31,OOR,3,0.03260869565217391,1.0
noisy_untrusted_external,7,31,CLOR,9,0.09782608695652174,0.8
noisy_untrusted_external,7,31,CWOR,31,0.33695652173913043,0.8
noisy_untrusted_external,7,31,SOR,22,0.2391304347826087,0.6
noisy_untrusted_external,7,31,POR,27,0.29347826086956524,0.5
nominal,7,32,OOR,3,0.03,1.0
nominal,7,32,CLOR,8,0.08,0.8
nominal,7,32,CWOR,31,0.31,0.8
nominal,7,32,SOR,32,0.32,0.6
nominal,7,32,POR,26,0.26,0.5
degraded_ego,7,32,OOR,3,0.030612244897959183,1.0
degraded_ego,7,32,CLOR,9,0.09183673469387756,0.8
degraded_ego,7,32,CWOR,33,0.336734693877551,0.8
degraded_ego,7,32,SOR,31,0.3163265306122449,0.6
degraded_ego,7,32,POR,22,0.22448979591836735,0.5
ambiguous_local_context,7,32,OOR,3,0.02727272727272727,1.0
ambiguous_local_context,7,32,CLOR,17,0.15454545454545454,0.8
ambiguous_local_context,7,32,CWOR,35,0.3181818181818182,0.8
ambiguous_local_context,7,32,SOR,33,0.3,0.6
ambiguous_local_context,7,32,POR,22,0.2,0.5
noisy_untrusted_external,7,32,OOR,3,0.027777777777777776,1.0
noisy_untrusted_external,7,32,CLOR,19,0.17592592592592593,0.8
noisy_untrusted_external,7,32,CWOR,23,0.21296296296296297,0.8
noisy_untrusted_external,7,32,SOR,31,0.28703703703703703,0.6
noisy_untrusted_external,7,32,POR,32,0.2962962962962963,0.5
nominal,7,33,OOR,3,0.030303030303030304,1.0
nominal,7,33,CLOR,18,0.18181818181818182,0.8
nominal,7,33,CWOR,28,0.2828282828282828,0.8
nominal,7,33,SOR,27,0.2727272727272727,0.6
nominal,7,33,POR,23,0.23232323232323232,0.5
degraded_ego,7,33,OOR,3,0.03,1.0
degraded_ego,7,33,CLOR,12,0.12,0.8
degraded_ego,7,33,CWOR,36,0.36,0.8
degraded_ego,7,33,SOR,24,0.24,0.6
degraded_ego,7,33,POR,25,0.25,0.5
ambiguous_local_context,7,33,OOR,3,0.03409090909090909,1.0
ambiguous_local_context,7,33,CLOR,9,0.10227272727272728,0.8
ambiguous_local_context,7,33,CWOR,31,0.3522727272727273,0.8
ambiguous_local_context,7,33,SOR,16,0.18181818181818182,0.6
ambiguous_local_context,7,33,POR,29,0.32954545454545453,0.5
noisy_untrusted_external,7,33,OOR,3,0.029411764705882353,1.0
noisy_untrusted_external,7,33,CLOR,14,0.13725490196078433,0.8
noisy_untrusted_external,7,33,CWOR,27,0.2647058823529412,0.8
noisy_untrusted_external,7,33,SOR,34,0.3333333333333333,0.6
noisy_untrusted_external,7,33,POR,24,0.23529411764705882,0.5
nominal,7,34,OOR,3,0.030927835051546393,1.0
nominal,7,34,CLOR,12,0.12371134020618557,0.8
nominal,7,34,CWOR,28,0.28865979381443296,0.8
nominal,7,34,SOR,21,0.21649484536082475,0.6
nominal,7,34,POR,33,0.3402061855670103,0.5
degraded_ego,7,34,OOR,3,0.031914893617021274,1.0
degraded_ego,7,34,CLOR,12,0.1276595744680851,0.8
degraded_ego,7,34,CWOR,28,0.2978723404255319,0.8
degraded_ego,7,34,SOR,28,0.2978723404255319,0.6
degraded_ego,7,34,POR,23,0.24468085106382978,0.5
ambiguous_local_context,7,34,OOR,3,0.03260869565217391,1.0
ambiguous_local_context,7,34,CLOR,14,0.15217391304347827,0.8
ambiguous_local_context,7,34,CWOR,28,0.30434782608695654,0.8
ambiguous_local_context,7,34,SOR,23,0.25,0.6
ambiguous_local_context,7,34,POR,24,0.2608695652173913,0.5
noisy_untrusted_external,7,34,OOR,3,0.028846153846153848,1.0
noisy_untrusted_external,7,34,CLOR,7,0.0673076923076923,0.8
noisy_untrusted_external,7,34,CWOR,33,0.3173076923076923,0.8
noisy_untrusted_external,7,34,SOR,31,0.2980769230769231,0.6
noisy_untrusted_external,7,34,POR,30,0.28846153846153844,0.5
nominal,7,35,OOR,3,0.027522935779816515,1.0
nominal,7,35,CLOR,17,0.1559633027522936,0.8
nominal,7,35,CWOR,29,0.26605504587155965,0.8
nominal,7,35,SOR,36,0.3302752293577982,0.6
nominal,7,35,POR,24,0.22018348623853212,0.5
degraded_ego,7,35,OOR,3,0.03125,1.0
degraded_ego,7,35,CLOR,12,0.125,0.8
degraded_ego,7,35,CWOR,28,0.2916666666666667,0.8
degraded_ego,7,35,SOR,28,0.2916666666666667,0.6
degraded_ego,7,35,POR,25,0.2604166666666667,0.5
ambiguous_local_context,7,35,OOR,3,0.03260869565217391,1.0
ambiguous_local_context,7,35,CLOR,13,0.14130434782608695,0.8
ambiguous_local_context,7,35,CWOR,28,0.30434782608695654,0.8
ambiguous_local_context,7,35,SOR,27,0.29347826086956524,0.6
ambiguous_local_context,7,35,POR,21,0.22826086956521738,0.5
noisy_untrusted_external,7,35,OOR,3,0.033707865168539325,1.0
noisy_untrusted_external,7,35,CLOR,12,0.1348314606741573,0.8
noisy_untrusted_external,7,35,CWOR,28,0.3146067415730337,0.8
noisy_untrusted_external,7,35,SOR,16,0.1797752808988764,0.6
noisy_untrusted_external,7,35,POR,30,0.33707865168539325,0.5
nominal,7,36,OOR,3,0.0297029702970297,1.0
nominal,7,36,CLOR,13,0.12871287128712872,0.8
nominal,7,36,CWOR,31,0.3069306930693069,0.8
nominal,7,36,SOR,27,0.26732673267326734,0.6
nominal,7,36,POR,27,0.26732673267326734,0.5
degraded_ego,7,36,OOR,5,0.05,1.0
degraded_ego,7,36,CLOR,15,0.15,0.8
degraded_ego,7,36,CWOR,31,0.31,0.8
degraded_ego,7,36,SOR,22,0.22,0.6
degraded_ego,7,36,POR,27,0.27,0.5
ambiguous_local_context,7,36,OOR,3,0.03333333333333333,1.0
ambiguous_local_context,7,36,CLOR,12,0.13333333333333333,0.8
ambiguous_local_context,7,36,CWOR,29,0.32222222222222224,0.8
ambiguous_local_context,7,36,SOR,22,0.24444444444444444,0.6
ambiguous_local_context,7,36,POR,24,0.26666666666666666,0.5
noisy_untrusted_external,7,36,OOR,4,0.03636363636363636,1.0
noisy_untrusted_external,7,36,CLOR,17,0.15454545454545454,0.8
noisy_untrusted_external,7,36,CWOR,39,0.35454545454545455,0.8
noisy_untrusted_external,7,36,SOR,22,0.2,0.6
noisy_untrusted_external,7,36,POR,28,0.2545454545454545,0.5
nominal,7,37,OOR,3,0.02857142857142857,1.0
nominal,7,37,CLOR,23,0.21904761904761905,0.8
nominal,7,37,CWOR,27,0.2571428571428571,0.8
nominal,7,37,SOR,26,0.24761904761904763,0.6
nominal,7,37,POR,26,0.24761904761904763,0.5
degraded_ego,7,37,OOR,3,0.03529411764705882,1.0
degraded_ego,7,37,CLOR,13,0.15294117647058825,0.8
degraded_ego,7,37,CWOR,32,0.3764705882352941,0.8
degraded_ego,7,37,SOR,19,0.2235294117647059,0.6
degraded_ego,7,37,POR,18,0.21176470588235294,0.5
ambiguous_local_context,7,37,OOR,3,0.03296703296703297,1.0
ambiguous_local_context,7,37,CLOR,15,0.16483516483516483,0.8
ambiguous_local_context,7,37,CWOR,32,0.3516483516483517,0.8
ambiguous_local_context,7,37,SOR,24,0.26373626373626374,0.6
ambiguous_local_context,7,37,POR,17,0.18681318681318682,0.5
noisy_untrusted_external,7,37,OOR,4,0.0449438202247191,1.0
noisy_untrusted_external,7,37,CLOR,14,0.15730337078651685,0.8
noisy_untrusted_external,7,37,CWOR,22,0.24719101123595505,0.8
noisy_untrusted_external,7,37,SOR,19,0.21348314606741572,0.6
noisy_untrusted_external,7,37,POR,30,0.33707865168539325,0.5
nominal,7,38,OOR,3,0.03296703296703297,1.0
nominal,7,38,CLOR,12,0.13186813186813187,0.8
nominal,7,38,CWOR,30,0.32967032967032966,0.8
nominal,7,38,SOR,22,0.24175824175824176,0.6
nominal,7,38,POR,24,0.26373626373626374,0.5
degraded_ego,7,38,OOR,3,0.03296703296703297,1.0
degraded_ego,7,38,CLOR,14,0.15384615384615385,0.8
degraded_ego,7,38,CWOR,32,0.3516483516483517,0.8
degraded_ego,7,38,SOR,18,0.1978021978021978,0.6
degraded_ego,7,38,POR,24,0.26373626373626374,0.5
ambiguous_local_context,7,38,OOR,4,0.0425531914893617,1.0
ambiguous_local_context,7,38,CLOR,14,0.14893617021276595,0.8
ambiguous_local_context,7,38,CWOR,29,0.30851063829787234,0.8
ambiguous_local_context,7,38,SOR,24,0.2553191489361702,0.6
ambiguous_local_context,7,38,POR,23,0.24468085106382978,0.5
noisy_untrusted_external,7,38,OOR,3,0.030927835051546393,1.0
noisy_untrusted_external,7,38,CLOR,12,0.12371134020618557,0.8
noisy_untrusted_external,7,38,CWOR,32,0.32989690721649484,0.8
noisy_untrusted_external,7,38,SOR,27,0.27835051546391754,0.6
noisy_untrusted_external,7,38,POR,23,0.23711340206185566,0.5
nominal,7,39,OOR,3,0.03409090909090909,1.0
nominal,7,39,CLOR,10,0.11363636363636363,0.8
nominal,7,39,CWOR,31,0.3522727272727273,0.8
nominal,7,39,SOR,23,0.26136363636363635,0.6
nominal,7,39,POR,21,0.23863636363636365,0.5
degraded_ego,7,39,OOR,4,0.043478260869565216,1.0
degraded_ego,7,39,CLOR,10,0.10869565217391304,0.8
degraded_ego,7,39,CWOR,32,0.34782608695652173,0.8
degraded_ego,7,39,SOR,24,0.2608695652173913,0.6
degraded_ego,7,39,POR,22,0.2391304347826087,0.5
ambiguous_local_context,7,39,OOR,5,0.05434782608695652,1.0
ambiguous_local_context,7,39,CLOR,12,0.13043478260869565,0.8
ambiguous_local_context,7,39,CWOR,31,0.33695652173913043,0.8
ambiguous_local_context,7,39,SOR,26,0.2826086956521739,0.6
ambiguous_local_context,7,39,POR,18,0.1956521739130435,0.5
noisy_untrusted_external,7,39,OOR,3,0.03,1.0
noisy_untrusted_external,7,39,CLOR,17,0.17,0.8
noisy_untrusted_external,7,39,CWOR,33,0.33,0.8
noisy_untrusted_external,7,39,SOR,21,0.21,0.6
noisy_untrusted_external,7,39,POR,26,0.26,0.5
nominal,7,40,OOR,3,0.03296703296703297,1.0
nominal,7,40,CLOR,18,0.1978021978021978,0.8
nominal,7,40,CWOR,26,0.2857142857142857,0.8
nominal,7,40,SOR,24,0.26373626373626374,0.6
nominal,7,40,POR,20,0.21978021978021978,0.5
degraded_ego,7,40,OOR,3,0.028846153846153848,1.0
degraded_ego,7,40,CLOR,14,0.1346153846153846,0.8
degraded_ego,7,40,CWOR,29,0.27884615384615385,0.8
degraded_ego,7,40,SOR,40,0.38461538461538464,0.6
degraded_ego,7,40,POR,18,0.17307692307692307,0.5
ambiguous_local_context,7,40,OOR,3,0.030927835051546393,1.0
ambiguous_local_context,7,40,CLOR,14,0.14432989690721648,0.8
ambiguous_local_context,7,40,CWOR,31,0.31958762886597936,0.8
ambiguous_local_context,7,40,SOR,21,0.21649484536082475,0.6
ambiguous_local_context,7,40,POR,28,0.28865979381443296,0.5
noisy_untrusted_external,7,40,OOR,3,0.029411764705882353,1.0
noisy_untrusted_external,7,40,CLOR,19,0.18627450980392157,0.8
noisy_untrusted_external,7,40,CWOR,24,0.23529411764705882,0.8
noisy_untrusted_external,7,40,SOR,30,0.29411764705882354,0.6
noisy_untrusted_external,7,40,POR,26,0.2549019607843137,0.5
nominal,7,41,OOR,4,0.0392156862745098,1.0
nominal,7,41,CLOR,16,0.1568627450980392,0.8
nominal,7,41,CWOR,26,0.2549019607843137,0.8
nominal,7,41,SOR,32,0.3137254901960784,0.6
nominal,7,41,POR,24,0.23529411764705882,0.5
degraded_ego,7,41,OOR,3,0.03125,1.0
degraded_ego,7,41,CLOR,12,0.125,0.8
degraded_ego,7,41,CWOR,31,0.3229166666666667,0.8
degraded_ego,7,41,SOR,28,0.2916666666666667,0.6
degraded_ego,7,41,POR,22,0.22916666666666666,0.5
ambiguous_local_context,7,41,OOR,3,0.030303030303030304,1.0
ambiguous_local_context,7,41,CLOR,21,0.21212121212121213,0.8
ambiguous_local_context,7,41,CWOR,26,0.26262626262626265,0.8
ambiguous_local_context,7,41,SOR,29,0.29292929292929293,0.6
ambiguous_local_context,7,41,POR,20,0.20202020202020202,0.5
noisy_untrusted_external,7,41,OOR,3,0.028846153846153848,1.0
noisy_untrusted_external,7,41,CLOR,23,0.22115384615384615,0.8
noisy_untrusted_external,7,41,CWOR,26,0.25,0.8
noisy_untrusted_external,7,41,SOR,30,0.28846153846153844,0.6
noisy_untrusted_external,7,41,POR,22,0.21153846153846154,0.5
nominal,7,42,OOR,3,0.033707865168539325,1.0
nominal,7,42,CLOR,10,0.11235955056179775,0.8
nominal,7,42,CWOR,36,0.4044943820224719,0.8
nominal,7,42,SOR,23,0.25842696629213485,0.6
nominal,7,42,POR,17,0.19101123595505617,0.5
degraded_ego,7,42,OOR,3,0.03,1.0
degraded_ego,7,42,CLOR,17,0.17,0.8
degraded_ego,7,42,CWOR,28,0.28,0.8
degraded_ego,7,42,SOR,29,0.29,0.6
degraded_ego,7,42,POR,23,0.23,0.5
ambiguous_local_context,7,42,OOR,3,0.03296703296703297,1.0
ambiguous_local_context,7,42,CLOR,11,0.12087912087912088,0.8
ambiguous_local_context,7,42,CWOR,29,0.31868131868131866,0.8
ambiguous_local_context,7,42,SOR,26,0.2857142857142857,0.6
ambiguous_local_context,7,42,POR,22,0.24175824175824176,0.5
noisy_untrusted_external,7,42,OOR,3,0.030927835051546393,1.0
noisy_untrusted_external,7,42,CLOR,12,0.12371134020618557,0.8
noisy_untrusted_external,7,42,CWOR,31,0.31958762886597936,0.8
noisy_untrusted_external,7,42,SOR,32,0.32989690721649484,0.6
noisy_untrusted_external,7,42,POR,19,0.1958762886597938,0.5
nominal,7,43,OOR,5,0.05434782608695652,1.0
nominal,7,43,CLOR,12,0.13043478260869565,0.8
nominal,7,43,CWOR,28,0.30434782608695654,0.8
nominal,7,43,SOR,26,0.2826086956521739,0.6
nominal,7,43,POR,21,0.22826086956521738,0.5
degraded_ego,7,43,OOR,3,0.03529411764705882,1.0
degraded_ego,7,43,CLOR,11,0.12941176470588237,0.8
degraded_ego,7,43,CWOR,32,0.3764705882352941,0.8
degraded_ego,7,43,SOR,24,0.2823529411764706,0.6
degraded_ego,7,43,POR,15,0.17647058823529413,0.5
ambiguous_local_context,7,43,OOR,3,0.0297029702970297,1.0
ambiguous_local_context,7,43,CLOR,13,0.12871287128712872,0.8
ambiguous_local_context,7,43,CWOR,32,0.31683168316831684,0.8
