scenario,previous_context_tuple,next_context_tuple,transition_count,transition_share
nominal,office|waiting|high|nominal,meeting_room|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,meeting_room|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,meeting_room|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,office|interacting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,public_place|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,public_place|waiting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,public_place|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,transit|commuting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,transit|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,transit|commuting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|sparse,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|sparse,meeting_room|interacting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|high|sparse,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|high|sparse,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|sparse,transit|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,home|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,home|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,meeting_room|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,meeting_room|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,public_place|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,public_place|commuting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,public_place|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,public_place|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,transit|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,transit|commuting|low|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|degraded,transit|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,home|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,home|resting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,home|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,home|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,meeting_room|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,meeting_room|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,meeting_room|waiting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,meeting_room|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|interacting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,office|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,public_place|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,public_place|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,public_place|resting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,public_place|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,transit|commuting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,transit|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|nominal,transit|resting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,home|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,meeting_room|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,meeting_room|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,office|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,office|commuting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,office|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,public_place|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|low|sparse,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,meeting_room|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,meeting_room|resting|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,meeting_room|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,meeting_room|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,office|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,office|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,office|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,public_place|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,public_place|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,public_place|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,transit|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|degraded,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,home|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,home|resting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,home|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,home|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,meeting_room|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,meeting_room|focused_work|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,meeting_room|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,meeting_room|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,meeting_room|resting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,meeting_room|resting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|resting|low|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|waiting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,office|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|commuting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,public_place|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,transit|commuting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,transit|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,transit|waiting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|nominal,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,meeting_room|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,office|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,office|focused_work|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,office|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,office|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,public_place|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|medium|sparse,transit|commuting|medium|nominal,1,8.510638297872341e-05
nominal,public_place|commuting|high|degraded,home|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,public_place|commuting|high|degraded,home|resting|high|nominal,1,8.510638297872341e-05
