scenario,policy,policy_label,discovery_mode,episode,place,activity,env_load,resource_state,mean_variable_accuracy,overall_context_accuracy,nodes_visited,visited_node_count,traversed_edge_count,scored_candidate_count,candidate_variable_coverage_count,all_variables_covered_by_candidates,recruited_variable_coverage_count,all_variables_covered_by_recruited_sources,discovered_candidate_count,selected_source_count,estimated_latency,privacy_exposure_cost,discovery_cost,recruitment_cost,selection_cost,total_operational_cost,ego_missing_rate,convergence_time,adaptive_activation_rate,seed,macro_f1_place,macro_f1_activity,macro_f1_env_load,macro_f1_resource_state
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,43,1.0,0.9583333333333334,1.0,0.9375,0.9739583333333334,0.8958333333333334,56.0,56.0,75.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3096628877881862,8.609839926003461,153.85,86.66839053442516,0.0,240.51839053442515,0.22395833333333334,0.0975609756097561,0.0,17,1.0,0.9414820473644003,1.0,0.8821428571428571
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,44,1.0,0.9375,1.0,0.8958333333333334,0.9583333333333334,0.8541666666666666,53.0,53.0,75.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.3101252126792948,7.681751521591425,151.84999999999994,81.60559251195673,0.0,233.45559251195672,0.20833333333333334,0.1951219512195122,0.0,17,1.0,0.9315320197044334,1.0,0.8816336742033336
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,45,1.0,0.9375,1.0,0.9375,0.96875,0.875,54.0,54.0,79.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3177490257416562,8.395940098869248,155.85,83.74119950165965,0.0,239.59119950165964,0.20833333333333334,0.15217391304347827,0.0,17,1.0,0.9278844344061735,1.0,0.9358104380447975
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,46,1.0,0.8333333333333334,1.0,0.8541666666666666,0.921875,0.7291666666666666,53.0,53.0,73.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.3087833789658803,7.75665848170867,143.34999999999994,81.63735135846053,0.0,224.9873513584605,0.19270833333333334,0.29545454545454547,0.0,17,1.0,0.8239130434782608,1.0,0.732771471161564
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,47,1.0,0.8958333333333334,1.0,0.9166666666666666,0.953125,0.8125,56.0,56.0,87.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3173400207435895,9.103039256156057,168.95000000000002,87.18607484143115,0.0,256.13607484143114,0.17708333333333334,0.25,0.0,17,1.0,0.8790000848824379,1.0,0.8571284989195437
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,48,1.0,0.8958333333333334,1.0,0.9166666666666666,0.953125,0.8125,56.0,56.0,78.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3082765389851339,8.73405155908946,158.89999999999998,86.73486204478093,0.0,245.6348620447809,0.18229166666666666,0.3333333333333333,0.0,17,1.0,0.8707966764418378,1.0,0.8142857142857144
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,49,1.0,0.75,1.0,0.875,0.90625,0.6875,55.0,55.0,85.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3385927260851922,8.555136898879182,166.64999999999998,85.71575519716953,0.0,252.36575519716948,0.1875,0.4,0.0,17,1.0,0.6836172161172163,1.0,0.8287007110536523
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,0,1.0,0.8958333333333334,1.0,0.9375,0.9583333333333334,0.8541666666666666,53.0,53.0,72.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.326041366869071,8.23021150805713,146.89999999999998,82.30661150805996,0.0,229.20661150805995,0.21875,0.15555555555555556,0.0,19,1.0,0.865909645909646,1.0,0.8948028673835126
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,1,1.0,0.8333333333333334,1.0,0.9583333333333334,0.9479166666666666,0.7916666666666666,54.0,54.0,76.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3076233916469497,8.52263187269071,152.09999999999994,83.64838781956895,0.0,235.74838781956893,0.22395833333333334,0.4444444444444444,0.0,19,1.0,0.8407052825628677,1.0,0.9353249928098936
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,2,1.0,0.8333333333333334,1.0,0.9375,0.9427083333333334,0.7708333333333334,53.0,53.0,84.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.311499274107157,8.118034702822419,161.70000000000002,81.95781281586706,0.0,243.65781281586706,0.16145833333333334,0.26666666666666666,0.0,19,1.0,0.8223529411764707,1.0,0.886492374727669
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,3,1.0,1.0,1.0,0.9791666666666666,0.9947916666666666,0.9791666666666666,54.0,54.0,81.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3200466961138149,8.358619702439668,156.04999999999995,83.75583098974101,0.0,239.80583098974094,0.21354166666666666,0.02127659574468085,0.0,19,1.0,1.0,1.0,0.9620132953466287
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,4,1.0,0.9375,1.0,0.8958333333333334,0.9583333333333334,0.8333333333333334,56.0,56.0,73.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3346588196557512,8.250619642856462,151.45000000000002,86.88014701051554,0.0,238.33014701051556,0.1875,0.23076923076923078,0.0,19,1.0,0.9378276372583774,1.0,0.8707472737323484
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,5,1.0,0.8125,1.0,1.0,0.953125,0.8125,55.0,55.0,77.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.2923043354867099,8.775035085949225,154.95000000000002,85.00582825516074,0.0,239.9558282551607,0.171875,0.26666666666666666,0.0,19,1.0,0.8085848104423956,1.0,1.0
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,6,1.0,0.875,1.0,0.8541666666666666,0.9322916666666666,0.7291666666666666,53.0,53.0,85.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.3446212934093829,8.104127073640152,165.45000000000002,82.55020284528086,0.0,248.00020284528082,0.171875,0.3333333333333333,0.0,19,1.0,0.8904583907141452,1.0,0.8098233003893381
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,7,1.0,0.8541666666666666,1.0,0.9791666666666666,0.9583333333333334,0.8333333333333334,56.0,56.0,79.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3322068934559457,8.787391516366187,159.14999999999998,87.23552633630158,0.0,246.38552633630158,0.1875,0.1956521739130435,0.0,19,0.8,0.8721428571428571,1.0,0.9693838499808649
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,8,1.0,0.8958333333333334,1.0,0.8958333333333334,0.9479166666666666,0.8125,56.0,56.0,82.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3080859648374492,9.017565834990021,162.70000000000002,86.9438291993634,0.0,249.64382919936338,0.15104166666666666,0.16279069767441862,0.0,19,1.0,0.896568904779431,1.0,0.8402777777777778
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,9,1.0,0.9583333333333334,1.0,0.8541666666666666,0.953125,0.8125,56.0,56.0,77.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3190592964634236,8.650137494895667,158.35,86.87949457809263,0.0,245.22949457809264,0.17708333333333334,0.2222222222222222,0.0,19,1.0,0.9500534759358288,1.0,0.8111742424242426
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,10,1.0,0.8958333333333334,1.0,0.9583333333333334,0.9635416666666666,0.8541666666666666,55.0,55.0,72.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3158994240281565,8.755632974459646,145.29999999999998,85.43722384497688,0.0,230.73722384497685,0.20833333333333334,0.15217391304347827,0.0,19,1.0,0.8606912442396313,1.0,0.9650793650793651
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,11,1.0,0.6875,1.0,0.8958333333333334,0.8958333333333334,0.5833333333333334,54.0,54.0,82.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.2863575454375191,8.335352516409698,163.20000000000002,83.11344685517324,0.0,246.31344685517323,0.19791666666666666,0.6666666666666666,0.0,19,0.8,0.6678041958041958,1.0,0.8736437792032946
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,12,1.0,0.875,1.0,0.75,0.90625,0.6875,56.0,56.0,83.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3582145565125199,8.602825440803732,165.54999999999995,87.5977492934688,0.0,253.14774929346876,0.20833333333333334,0.36363636363636365,0.0,19,1.0,0.8844019138755981,1.0,0.608816914080072
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,13,1.0,0.8333333333333334,1.0,1.0,0.9583333333333334,0.8333333333333334,56.0,56.0,86.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3076017121077939,8.827428461826344,164.79999999999998,86.79190430444477,0.0,251.5919043044448,0.1875,0.20454545454545456,0.0,19,1.0,0.8099993972116734,1.0,1.0
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,14,1.0,0.9583333333333334,0.9791666666666666,0.9375,0.96875,0.875,53.0,53.0,81.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.2769926209888878,8.39832265735704,159.14999999999998,81.54000769501555,0.0,240.69000769501554,0.22395833333333334,0.1111111111111111,0.0,19,1.0,0.9583003663003662,0.9710144927536232,0.9085375816993464
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,15,1.0,0.9166666666666666,1.0,0.9375,0.9635416666666666,0.8541666666666666,55.0,55.0,79.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.336016313334228,8.605514220287374,155.95000000000002,85.70484398723245,0.0,241.65484398723245,0.1875,0.1590909090909091,0.0,19,1.0,0.9130952380952382,1.0,0.9255111649179447
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,16,1.0,0.9583333333333334,1.0,0.9583333333333334,0.9791666666666666,0.9166666666666666,54.0,54.0,74.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3057190923157214,8.152134730005967,149.40000000000006,83.33519020996111,0.0,232.73519020996113,0.1875,0.09090909090909091,0.0,19,1.0,0.9579240320916143,1.0,0.9351851851851851
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,17,1.0,0.7708333333333334,1.0,0.8541666666666666,0.90625,0.6666666666666666,54.0,54.0,79.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.286202913551757,8.563545444006676,154.95000000000002,83.2817231293901,0.0,238.23172312939008,0.20833333333333334,0.6190476190476191,0.0,19,1.0,0.7653508771929823,1.0,0.7909722222222221
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,18,1.0,0.8541666666666666,1.0,0.9166666666666666,0.9427083333333334,0.7708333333333334,56.0,56.0,80.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3171914944589502,8.570881877987363,159.09999999999994,86.78409767682531,0.0,245.8840976768253,0.17708333333333334,0.46511627906976744,0.0,19,1.0,0.8062857142857143,1.0,0.8169026169026169
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,19,1.0,0.9166666666666666,1.0,0.9583333333333334,0.96875,0.875,56.0,56.0,87.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.2876233025370005,9.249574149055592,171.04999999999998,86.72392918562895,0.0,257.77392918562896,0.19270833333333334,0.15555555555555556,0.0,19,1.0,0.9228142150247413,1.0,0.9475806451612904
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,20,1.0,0.7083333333333334,1.0,0.9166666666666666,0.90625,0.6666666666666666,53.0,53.0,75.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.302762495700986,8.161174831404928,148.74999999999997,81.83115854531165,0.0,230.5811585453116,0.234375,0.43478260869565216,0.0,19,1.0,0.631051051051051,1.0,0.904095038434661
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,21,1.0,0.875,1.0,0.9583333333333334,0.9583333333333334,0.8333333333333334,53.0,53.0,70.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.3092400798220494,8.029094397332427,144.1,81.84999025076063,0.0,225.9499902507606,0.22916666666666666,0.3023255813953488,0.0,19,0.8,0.8642533936651583,1.0,0.9378906389513911
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,22,1.0,0.875,1.0,0.9375,0.953125,0.8125,56.0,56.0,74.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3376437174953402,8.28249307119686,154.5,86.96151136518294,0.0,241.46151136518293,0.171875,0.28888888888888886,0.0,19,1.0,0.859941391941392,1.0,0.9122471731167384
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,23,1.0,0.9166666666666666,1.0,0.75,0.9166666666666666,0.6666666666666666,55.0,55.0,80.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3246702811922668,9.030438324084672,161.49999999999997,85.80909705759734,0.0,247.3090970575973,0.1875,0.4090909090909091,0.0,19,1.0,0.8823210903210903,1.0,0.6515151515151515
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,24,1.0,0.9375,1.0,0.9791666666666666,0.9791666666666666,0.9166666666666666,54.0,54.0,77.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3544613063243396,8.104323316702162,153.24999999999997,84.20349971984312,0.0,237.45349971984308,0.15625,0.0851063829787234,0.0,19,1.0,0.9368181818181818,1.0,0.9759477124183006
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,25,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9583333333333334,0.8333333333333334,55.0,55.0,80.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.2774553417155208,8.495966989475678,157.5,84.5158812005301,0.0,242.01588120053012,0.21354166666666666,0.21739130434782608,0.0,19,0.8,0.918608695652174,1.0,0.8406301824212271
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,26,1.0,0.875,1.0,0.8333333333333334,0.9270833333333334,0.7291666666666666,55.0,55.0,78.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3133686904840278,8.125994581894977,155.29999999999995,84.91716418656935,0.0,240.21716418656933,0.16666666666666666,0.29545454545454547,0.0,19,1.0,0.8678477078477078,1.0,0.7809081527347782
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,27,1.0,0.9791666666666666,1.0,0.9375,0.9791666666666666,0.9166666666666666,53.0,53.0,78.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.31687349032841,8.252737987951116,156.5,82.1566510149404,0.0,238.65665101494042,0.1875,0.11904761904761904,0.0,19,1.0,0.9812612612612612,1.0,0.9203463203463205
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,28,1.0,0.8125,1.0,0.8125,0.90625,0.6458333333333334,54.0,54.0,80.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.333936685149834,8.110507749365645,154.79999999999998,83.82740632155365,0.0,238.62740632155365,0.234375,0.45454545454545453,0.0,19,1.0,0.8131601731601732,1.0,0.6970487139978666
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,29,1.0,0.6875,0.9791666666666666,0.8958333333333334,0.890625,0.5833333333333334,56.0,56.0,83.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3518617253329455,9.353224777948766,163.85,88.03825679612078,0.0,251.88825679612077,0.20833333333333334,0.6595744680851063,0.0,19,1.0,0.6900915032679739,0.9817689085981769,0.8732095490716181
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,30,1.0,0.8541666666666666,1.0,0.9791666666666666,0.9583333333333334,0.8333333333333334,56.0,56.0,89.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.2690671060608734,9.098001718636551,175.04999999999998,86.2530430806492,0.0,261.3030430806493,0.22395833333333334,0.1956521739130435,0.0,19,1.0,0.818121212121212,1.0,0.9771651350598719
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,31,1.0,0.9166666666666666,1.0,0.9791666666666666,0.9739583333333334,0.8958333333333334,54.0,54.0,78.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.313009374822126,8.347286018784656,152.29999999999998,83.61678841703895,0.0,235.91678841703887,0.22916666666666666,0.08888888888888889,0.0,19,1.0,0.904407796101949,1.0,0.9800427655024947
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,32,1.0,0.8541666666666666,1.0,0.9375,0.9479166666666666,0.8125,55.0,55.0,82.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.2799031068809956,8.96378862138191,163.29999999999998,84.91301018608725,0.0,248.21301018608725,0.15625,0.22727272727272727,0.0,19,1.0,0.8388621378621378,1.0,0.9010695187165775
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,33,1.0,0.8541666666666666,1.0,0.8333333333333334,0.921875,0.7291666666666666,54.0,54.0,75.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.313070753449715,8.331967000132066,150.64999999999998,83.60643772659127,0.0,234.25643772659123,0.21354166666666666,0.3023255813953488,0.0,19,1.0,0.6730519480519481,1.0,0.775
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,34,1.0,0.7291666666666666,1.0,0.7083333333333334,0.859375,0.5208333333333334,54.0,54.0,85.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.2915710782421934,8.8281849590684,165.64999999999998,83.57978222069399,0.0,249.22978222069392,0.16666666666666666,0.7954545454545454,0.0,19,1.0,0.6812576312576313,1.0,0.6174506232365441
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,35,1.0,0.8125,1.0,0.9791666666666666,0.9479166666666666,0.7916666666666666,53.0,53.0,76.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.3203484348132777,8.540985129238374,153.70000000000002,82.43608036053043,0.0,236.13608036053043,0.19791666666666666,0.21739130434782608,0.0,19,1.0,0.8108158508158508,1.0,0.9645687645687646
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,36,1.0,0.875,1.0,0.8958333333333334,0.9427083333333334,0.7916666666666666,54.0,54.0,81.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3150421457396968,8.03431009203804,159.45000000000002,83.4197643724999,0.0,242.86976437249987,0.17708333333333334,0.2857142857142857,0.0,19,1.0,0.8790062111801242,1.0,0.7377501725327812
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,37,1.0,0.9583333333333334,1.0,0.9375,0.9739583333333334,0.8958333333333334,54.0,54.0,79.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3163048952227807,8.647525596401309,153.74999999999997,83.90310000368356,0.0,237.65310000368353,0.234375,0.11627906976744186,0.0,19,1.0,0.9485714285714286,1.0,0.9344325609031491
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,38,1.0,0.9583333333333334,1.0,1.0,0.9895833333333334,0.9583333333333334,56.0,56.0,80.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3182042847544702,9.443561703475124,160.49999999999997,87.45810375912988,0.0,247.95810375912984,0.19791666666666666,0.043478260869565216,0.0,19,1.0,0.9608413547237078,1.0,1.0
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,39,1.0,0.9583333333333334,1.0,0.9583333333333334,0.9791666666666666,0.9166666666666666,53.0,53.0,78.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.2893047125777084,8.067591275776778,156.0,81.51603922574687,0.0,237.51603922574688,0.16666666666666666,0.08888888888888889,0.0,19,1.0,0.955326869209222,1.0,0.9391941391941391
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,40,1.0,0.9791666666666666,1.0,0.9375,0.9791666666666666,0.9166666666666666,54.0,54.0,84.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3215509149985067,8.667380785627712,162.49999999999997,84.01530506244309,0.0,246.51530506244305,0.21875,0.0851063829787234,0.0,19,1.0,0.9851851851851852,1.0,0.9236111111111112
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,41,1.0,0.8958333333333334,1.0,0.875,0.9427083333333334,0.7708333333333334,56.0,56.0,78.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3476488539276297,8.640730291773098,156.20000000000002,87.4227881569367,0.0,243.6227881569367,0.20833333333333334,0.3829787234042553,0.0,19,1.0,0.8834229390681003,1.0,0.8262129491637689
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,42,1.0,0.8541666666666666,1.0,0.9375,0.9479166666666666,0.7916666666666666,55.0,55.0,71.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3350590616855795,8.708777242091855,146.45000000000002,85.76419919742635,0.0,232.21419919742632,0.16145833333333334,0.24444444444444444,0.0,19,1.0,0.8586435786435788,1.0,0.9072117892540428
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,43,1.0,0.7708333333333334,1.0,0.9791666666666666,0.9375,0.75,53.0,53.0,84.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.2843077715380888,8.480266747979625,160.89999999999998,81.73460150297794,0.0,242.63460150297792,0.19791666666666666,0.23255813953488372,0.0,19,1.0,0.7481481481481481,1.0,0.9670588235294119
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,44,1.0,0.7916666666666666,1.0,0.875,0.9166666666666666,0.6875,53.0,53.0,76.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.2838916212003944,8.123743859520017,154.0,81.45963540048719,0.0,235.4596354004872,0.3020833333333333,0.4222222222222222,0.0,19,1.0,0.7631468531468533,1.0,0.8653803339517626
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,45,1.0,0.8958333333333334,1.0,0.9583333333333334,0.9635416666666666,0.875,55.0,55.0,83.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3139104944390592,8.776692588618653,162.54999999999998,85.41542778636222,0.0,247.96542778636217,0.203125,0.13953488372093023,0.0,19,1.0,0.8893435635123614,1.0,0.9321937321937321
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,46,1.0,0.75,1.0,0.9375,0.921875,0.6875,53.0,53.0,74.0,0.0,4.0,1.0,4.0,1.0,52.0,52.0,1.267924466353267,8.47314466464533,152.39999999999998,81.43108378611345,0.0,233.83108378611345,0.19791666666666666,0.5434782608695652,0.0,19,1.0,0.7397814461753079,1.0,0.8974730583426235
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,47,1.0,0.875,1.0,0.9583333333333334,0.9583333333333334,0.875,55.0,55.0,82.0,0.0,4.0,1.0,4.0,1.0,54.0,54.0,1.3118776406824206,9.043147003360602,160.0,85.5768476614182,0.0,245.5768476614182,0.17708333333333334,0.15555555555555556,0.0,19,1.0,0.7864558629776022,1.0,0.9217723796671166
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,48,1.0,0.75,1.0,1.0,0.9375,0.75,56.0,56.0,76.0,0.0,4.0,1.0,4.0,1.0,55.0,55.0,1.3384549832772812,9.217202320019668,153.09999999999994,87.67816016810241,0.0,240.77816016810235,0.22916666666666666,0.26666666666666666,0.0,19,1.0,0.7591758241758242,1.0,1.0
nominal,opportunistic_all,Opportunistic all,exhaustive_hop,49,1.0,0.7083333333333334,1.0,0.9166666666666666,0.90625,0.625,54.0,54.0,76.0,0.0,4.0,1.0,4.0,1.0,53.0,53.0,1.3515767648040538,8.603788505169861,152.5,84.5245903659926,0.0,237.0245903659926,0.2552083333333333,0.5652173913043478,0.0,19,1.0,0.7077210371328018,1.0,0.8937651331719129
nominal,siot_aware,SIoT-aware,bounded_relationship_guided,0,0.5833333333333334,0.6875,0.5208333333333334,0.6875,0.6197916666666666,0.16666666666666666,9.0,9.0,34.125,8.0,4.0,1.0,3.125,0.125,8.0,3.125,0.6897274405588991,0.9487815042266954,50.13125,4.592731007366885,8.0,55.52398100736689,0.19270833333333334,3.902439024390244,0.125,7,0.5635472054826894,0.5724057971014492,0.4952011812476929,0.5610294117647059
nominal,siot_aware,SIoT-aware,bounded_relationship_guided,1,0.875,0.6875,0.6875,0.6875,0.734375,0.25,9.0,9.0,31.145833333333332,8.0,4.0,1.0,3.1458333333333335,0.14583333333333334,8.0,3.2916666666666665,0.4508566240893844,1.2461747399568348,45.20312500000002,4.7549126350306405,8.0,50.758037635030654,0.17708333333333334,1.95,0.14583333333333334,7,0.8525145442792501,0.6832063492063492,0.6775925224201087,0.509018759018759
nominal,siot_aware,SIoT-aware,bounded_relationship_guided,2,0.7708333333333334,0.7916666666666666,0.75,0.6041666666666666,0.7291666666666666,0.375,9.0,9.0,34.0,8.0,4.0,1.0,3.25,0.25,8.0,3.5,0.605130172643942,1.1177264582147872,50.400000000000006,5.098831901400453,8.0,56.298831901400455,0.25,1.3111111111111111,0.25,7,0.7496296296296296,0.7862923976608187,0.7578118348233289,0.5342902711323764
